;id;created_at;text;sentiment
529;919127;2020-07-15 09:14:33+00:00;"Both $TSLA and $AMZN have seen a recent surge in volatility while $SPY is seeing a fall in volatility.

Expect tech stocks to see mean reversion soon. https://t.co/DlyhwTrCp0";negative
656;41469;2020-04-13 12:54:11+00:00;Actions and opinions in a market are influenced by that. BTC is behaving like a risk asset at the moment and we can see that in the chart and in the correlation with the SP500.;negative
1063;698489;2020-06-29 19:54:42+00:00;"FREEDOM Trade plan JUNE 30 2020:

1. Sell if below 3019 , target 2960

2. Buy if above 3019 , target 3084

3. Now 3029

$SPX $NDX #ES_F $SPY";positive
332;402388;2020-06-03 13:05:02+00:00;"$AAPL
watch 328+";neutral
706;747694;2020-07-02 18:39:53+00:00;"Nifty Trading Levels for tomorrow 03-07-20
#Nifty #Nifty50 #NIFTYFUTURE #NSE  #Indices #stockmarkets #stocks #Levels #SKARSH
@daytradertelugu https://t.co/So7EoMVC9c";neutral
1285;700291;2020-06-29 18:16:23+00:00;Flush ALREADY! 😊 $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #ES_F #STOCKMARKET $ZM $MA #STONKS #STOCKSTOWATCH #PENNYSTOCKS https://t.co/gJDSaHNzdE;neutral
1075;782597;2020-07-06 15:41:07+00:00;RT @VolatilityWiz: $AMZN Bezos might be a trillionaire by Prime Day.;neutral
705;155304;2020-04-22 17:42:14+00:00;"RT @R_H_Ebright: @Poison_Oyster $JNJ AdVac looks like best near-term prospect (no theoretical risk of contamination by active SARS-CoV-2; h…";positive
1212;815076;2020-07-08 13:49:21+00:00;"$FB testing my patience this morning  Stuck with the @trickmitch1 #TrickTrades morning plan off the levels 
and took my green 
Simplify folks #DayTrading";negative
1035;712661;2020-06-30 21:07:53+00:00;RT @GerberKawasaki: This made my day. Tesla is bigger than Exxon! I LOVE IT! $XOM $TSLA https://t.co/WVrLaVRz2z;positive
395;119768;2020-04-19 15:40:58+00:00;"RT @elerianm: The @WSJ on what's driving the 
shorting of #stocks that has seen ""bets against the SPDR S&P 500 Trust, the biggest exchange-…";positive
286;879440;2020-07-13 15:12:00+00:00;"@Tesla stock going up.. I so regret selling my shares at $900 

#investing #stocks";negative
670;503476;2020-06-11 13:31:32+00:00;"Stock Alert For NNN - National Retail Properties
Alert Type: Daily Percent Price Change
Value Hit: -6.89%

#dividend #stocks $NNN
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH";negative
639;607924;2020-06-22 18:29:44+00:00;"RT @cfromhertz: *APPLE ANNOUNCES IT IS SWITCHING FROM INTEL CHIPS IN MACS

*APPLE ANNOUNCES MACS ARE SWITCHING TO OWN CUSTOM PROCESSORS

$A…";neutral
697;646925;2020-06-24 06:30:51+00:00;RT @5stocksinto: 5 Chinese Stocks Into Dairy https://t.co/NueutRQucw #China #Agriculture #Stocks #Investment #Dairy #Farming #Food #Beverag…;neutral
603;650501;2020-06-25 21:07:32+00:00;"RT @OpenOutcrier: RECAP 6/25 Unusual Puts:
$FXI Sep 38 P
$DUK Jul 75 P
$DIS Aug 100 P
$NCLH Jul02 12 P
$JBLU Aug 9 P

Live Breaking trading…";negative
755;541039;2020-06-16 15:35:26+00:00;"RT @SethCL: $SPY $SPX if youre not familiar with this pattern, it is typically the most bullish for you Ichimoku cloud sycophants ;-) The e…";positive
1246;117183;2020-04-19 21:45:06+00:00;RT @AdamMancini4: Many signs the $SPX rally is tiring: up 30% with only one 8% dip, RSI(5) back at February levels and now setting divergen…;positive
338;860943;2020-07-11 06:06:23+00:00;"RT @Terri1618: $SPY update. Consolidating the big move up. Reaction2 eps will be key. Patience4 high probability setups

T: $PINS $ZM locku…";positive
1234;689349;2020-06-28 19:42:26+00:00;RT @leadlagreport: These are the long-term valuations of several asset classes around the world. #stocks #markets #economy #investing #fina…;positive
32;36981;2020-04-13 17:31:40+00:00;"TOS frozen for anyone else?

#es_f $spx $spy #options #futures #cl_f $forex";neutral
1086;491233;2020-06-10 01:32:40+00:00;Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock https://t.co/5f9hazuLWf #stocks;negative
1085;209821;2020-04-27 23:35:41+00:00;Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR;positive
421;880542;2020-07-13 14:32:16+00:00;@Sandro_power $AAPL win;positive
46;489159;2020-06-10 06:45:03+00:00;That’s right. We’re facing the prospect of a long and deep recession, and yet stock prices have surged 45% in a matter of weeks. Just stay calm — and keep taking the shots #Stocks #Investing https://t.co/sKV4idhlVy;positive
201;331320;2020-05-09 14:54:00+00:00;"RT @ukarlewitz: $VIX closed on lower Bollinger (bottom panel; vertical lines). When it closes below, brakes shortly get put on $SPX (upper…";negative
787;865534;2020-07-12 17:43:53+00:00;"RT @SJosephBurns: Earnings season begins:

https://t.co/eDYHYwrKxe 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…";neutral
455;152283;2020-04-22 21:37:05+00:00;$SPY $SPX $QQQ $USO $UCO $SCO $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $SHOP $CHWY $ZM $BA $TSLA $FB $MSFT $DIA $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $SLV $GE_F $BABA $TLT $LYFT $VXX $TVIX $VIX $XLE $XOM $JPM $GS $GOOG $DIS $IBM #Options #Stocks #NASDAQ #SPY https://t.co/IxsXdJ8l9M https://t.co/46qdAnNON8;neutral
947;907322;2020-07-14 00:02:24+00:00;Just found the narrative that killed today's rally. Thaaaaanks Callie..... #stocks #lol https://t.co/dh0XXSgTlt;positive
342;913523;2020-07-15 15:33:49+00:00;"RT @dreambigly: $aapl up overnight as usual lately needs to get over 400 fast of take the market down, 3230 SP resistance 
everyone needs a…";negative
662;38446;2020-04-13 15:57:38+00:00;"https://t.co/9VjKMnpm7n

#CosanBrasil Cosan up 5.3% = $134.8 million gain. $CZZ has made notable gains in 11 of the last 42 trading sessions.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #consumerNondurables #specialty https://t.co/JyB85IR23f";positive
331;752621;2020-07-02 14:07:15+00:00;#technicalanalysis #elliottwave #priceaction #swingtrader #swingtrading #motivation #luxurylifestyle #stockmarket #millionaire #cash #FXsignals #successful #stocks #trading #investment #knowledge #forex #makemoney #motivated #wallstreet # scalping #financial #financialfreedom https://t.co/k8IdWeCJg5;positive
835;405120;2020-06-03 06:13:38+00:00;Forterra Group revenue declined 39% for the five months to 31 May 2020 - https://t.co/BYQ9BHGWfR - $FORT #Trading #Shares #Stocks #Ratings https://t.co/SdCt01hSZj;negative
858;590528;2020-06-19 02:51:12+00:00;"RT @TriggerTrades: $SPX Analysis in Under 2 Minutes!

If I should do more of these Like ❤️+ RT 🔄 so I know

$SPY $ES_F https://t.co/TznoR0G…";neutral
1096;469543;2020-06-09 13:04:53+00:00;RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…;negative
684;112361;2020-04-18 15:00:57+00:00;Next week buy $GILD $TMUS $ZOOM $HD $BYND $WEN $XRP $CIM $F $BAC;positive
1051;589635;2020-06-19 05:45:47+00:00;RT @FXstreetNews: S&P 500 to remain range-bound until a breakthrough on medical or economic front – JP Morgan https://t.co/CMP3ggue8g #Equi…;positive
296;458016;2020-06-08 05:45:53+00:00;Amazon isn’t the only e-commerce company thriving. $AMZN shares have climbed >30% this year. But some online retailers are faring even better. Shares of Wayfair, the online furniture and home goods seller, have doubled in price in 2020. /via @qz https://t.co/GQOmMzgcF9;positive
1141;487141;2020-06-10 11:46:15+00:00;RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…;positive
337;52762;2020-04-14 16:19:03+00:00;$spy $gspc $aapl $nflx $goog $tsla Financial stocks reverse course, as J.P. Morgan and Wells Fargo shares swing to losses  https://t.co/6NRdAue7ZU;negative
877;699788;2020-06-29 18:48:07+00:00;"RT @james_carter89: Here are my top stocks in my portfolio: 

$NOW
$OKTA
$PTON
$SHOP
$TSLA
$TTD
$ZS
$AAPL
$FSLY
$MSFT
$TWLO";positive
1256;224244;2020-04-28 22:15:17+00:00;Read alot of people shorting $GOOG into earnings wonder if they have the grapes to explain themselves.;negative
577;397551;2020-06-03 17:52:39+00:00;"How could the #USadministration pick a #vaccine when not one #Phase1 has finished? How they can pick 
$PFE $MRK or JNJ if they didn't even made clinical trial?
How the selected $MRNA who didn't provided any data?
This is not about health but about money.
Trump failed this country";negative
1224;131522;2020-04-20 13:36:45+00:00;"$tvix $uvxy $vxx $vix 

Watching $spx 2800 ⬅️ under = omffffg sell sell sell this market";negative
1271;636181;2020-06-24 20:49:16+00:00;RT @CyclesFan: $SPX provided clarity today with the close below the 20 day MA after failing to break above 3155 on Tuesday. It's now likely…;negative
959;715925;2020-06-30 17:49:03+00:00;the divergence trade played out as expected.#stockmarket #stocks #investing #trading #investment #finance  #wallstreet #daytrader #darkpool #blocktrades https://t.co/8fOfHPWRgj;positive
927;789508;2020-07-06 02:37:32+00:00;Soft Start Anticipated For Indonesia Stock Market https://t.co/Xw5Z8auWPC #stocks #trading #rttnews https://t.co/IgMnMqyHwA;neutral
16;739221;2020-07-01 11:30:04+00:00;Chile: On The Road to Recovery in 2021? https://t.co/xp152EE1hm $AAPL $TSLA $FB https://t.co/cHvzQi7Fv3;neutral
532;277708;2020-05-05 20:45:42+00:00;RT @AlwaysTrading1: If $DIS keeps this up, Mickey is going to need to get a job with $GRUB;positive
1211;656439;2020-06-25 14:54:09+00:00;June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙;positive
468;307698;2020-05-07 16:48:01+00:00;"Apple | $AAPL

AAPL: Running out of steam (short term)

Long or short it with BTC on Trade8: https://t.co/7Y3lSIZqdd https://t.co/DJV732lLPv";negative
310;16588;2020-04-10 15:56:50+00:00;"RT @gholland04: 💥💥💥 Obama administration repeatedly sought to cut PPE stockpile ...

... and with $T deficits the Dems are trying to Blame…";negative
248;630135;2020-06-23 11:20:06+00:00;"RT @drweeklyoptions: UPDATED #20Kto100KChallenge

May 28th - update of this #20kto100kChallenge ! Some open position will update when I clo…";neutral
1205;522921;2020-06-15 20:07:16+00:00;$AMZN left 3 sets of singles behind today;neutral
673;84910;2020-04-16 15:58:10+00:00;Another one this morning. $SPX $ES_F https://t.co/Yyr48PEC4l;neutral
1228;891477;2020-07-14 21:16:34+00:00;I must be the only person who looks at these esoteric VIX products because I feel like this should be getting a lot more attention. CBOE Equity VIX on $AMZN is back to mid March highs. In that same time the stock is up 90%. $VXAZN https://t.co/g7geHzVGEQ;positive
1177;43589;2020-04-13 06:36:06+00:00;"Here Is The ""Secret Weapon"" That Allowed Tiny Oil Producer Mexico To Defy Giant Saudi Arabia | Zero Hedge #money #stocks #Bloomberg #crypto #bonds #gold #silver #trump #cnbc #oil #barrons  #music #eu #uk #Canada  #California https://t.co/Mo4Uwnj4KB";negative
1136;577207;2020-06-19 22:10:52+00:00;"RT @QuantTradingAI: Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…";neutral
287;323476;2020-05-08 13:24:27+00:00;RT @JLyonsFundMgmt: Chart Of The Day: ISE Equity Call/Put Ratio hits highest level in 8 years (...red flag or 1-day outlier?) $SPY $SPX htt…;negative
96;756997;2020-07-02 05:30:13+00:00;$AMZN - Amazon establishes new aerospace cloud unit https://t.co/iU2uOt4XDb;positive
1274;143163;2020-04-21 15:28:13+00:00;"RT @jmllubber: @kerberos007 They also bought $AMD and $INTC incredibly hard, took them to YTD and ATH
Those 2 semi names got beaten hard to…";negative
1240;729966;2020-07-01 19:49:23+00:00;RT @DylanByers: $FB up 5%;positive
880;665324;2020-06-26 21:35:43+00:00;Getting close to BTFD event, maybe next week, $spx https://t.co/tgvf8AI4Ki;neutral
800;780450;2020-07-06 17:57:59+00:00;"https://t.co/npsA48b4gi

3 months 10 bucks offer for 4 th July  Week !!
$INTC, $MRNA, $NFLX, $RAD   to Calls_Bullish_Stock ($SL 20 % ).]  =";neutral
728;619593;2020-06-23 21:51:12+00:00;"RT @sbwcws: Correction: Apple price target raised to $390 from $320 at Baird, not $380
$AAPL";positive
1250;172873;2020-04-23 15:01:52+00:00;"$SPX Held back by a diagonal.

Still a bearish chart BTW - it could make new highs and the large wedge can still play out.

#SPX #SP500 #ES_F https://t.co/0fjBgW45AN";negative
819;322419;2020-05-08 14:32:29+00:00;"European Stocks push higher as Trade War Threats recede 👌
https://t.co/IybGWMAHHv 👆

#trading #tradingview #forex #eurusd #investing #investor #entrepreneur #stocks #forexlifestyle #wallstreet #forexsignals #business #forextrader #technicalanalysis #millionaire #billionaire https://t.co/5rDzdSegyq";negative
795;794060;2020-07-07 18:50:50+00:00;"$ES - 2nd BIG WIN of the day

Short ES at 3167  Exit = 3150 (partial)

Profit = 17 ES pts = $850

#algotrade #eosalgotrade $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ https://t.co/RrLAkUQXpU";positive
443;694921;2020-06-28 01:46:57+00:00;"RT @PipsToDollars: $FB 
A growing number of companies have pledged to suspend advertising on Facebook. Here’s a list https://t.co/YioWNSU1w…";negative
1238;855956;2020-07-11 20:23:29+00:00;@AOTtrades $HD please, looks poised for breakout;positive
996;675175;2020-06-26 13:20:24+00:00;"RT @SharpStreetCap: Not liking the price action here on $SPX

Would be very wary If your long watch out, If $3055 is lost could easily test…";positive
1124;635067;2020-06-24 22:46:24+00:00;RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…;neutral
393;819570;2020-07-08 05:14:28+00:00;ASML $ASML Scheduled to Post Earnings on Wednesday https://t.co/turxHsJwst #stocks;neutral
404;455297;2020-06-08 12:46:32+00:00;Bay Street Seen Opening On Cautious Note https://t.co/ufCIGW2Gfv #stocks #trading #rttnews https://t.co/sVrI6Z2m1J;negative
1053;561488;2020-06-17 03:46:03+00:00;"RT @cadeinvests: A few solid dividend stocks with yields.

$T - 6.75% 
$O - 4.53%
$JNJ - 2.72%
$MMM - 3.76%
$MCD - 2.60%
$JPM - 3.50%

A lo…";positive
1282;697575;2020-06-29 20:43:15+00:00;RT @facts_tesla: On $TSLA's 10-year anniversary as a public company, its market cap nearly caught Exxon-Mobil's, which was 123 times bigger…;neutral
274;11955;2020-04-09 05:58:02+00:00;"This is not a favorable time to trade big. Why?

- Headline risk - Opex / Powell / Covid / lock-down extension

- Trading range huge - ATR at 51c

- Breakdown between fundamentals & prices - CTA re-leveraging $SPX, gamma 

- Low liquidity

- Lock-down extension=economic collapse";negative
1084;524061;2020-06-15 18:47:32+00:00;"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV";positive
1115;322018;2020-05-08 14:59:37+00:00;Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH;positive
1017;862600;2020-07-11 00:30:04+00:00;RT @MinteractApp: Friday's Top Flow in #industrial sector, Buy Flow & Sell Flow $BA $CAT $CSX $FDX $GD $HON $FAST $LUV $WM $EFX $NOC $GE $P…;positive
0;77522;2020-04-15 01:03:46+00:00;"RT @RobertBeadles: Yo💥
Enter to WIN 1,000 Monarch Tokens✅

US Stock Market Crashes & what we can LEARN from them PT3!

RETWEET, WATCH video…";positive
868;744506;2020-07-02 22:10:54+00:00;"RT @FxWestwater: S&P 500 Rallies as Key Insiders Dump Stock, Traders Add Shorts

- @DailyFX 

$SPX $SPY 

https://t.co/LyrdXSMNWM https://t…";negative
237;54107;2020-04-14 15:07:47+00:00;hold my balls while i buy some $amzn;positive
989;106697;2020-04-17 04:47:10+00:00;RT @AdamMancini4: We're coiled very tight now in $SPX and price looks to be waiting for a catalyst. The triangle in my below chart is well…;positive
637;741193;2020-07-01 05:16:03+00:00;"RT @SheepKnowMore: An $FB post after watching #Covid911 - INSURGENCY. 
#GreatAwakening https://t.co/7PxeWwIByW";neutral
88;621548;2020-06-23 19:10:21+00:00;"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp";negative
462;236322;2020-04-28 03:59:40+00:00;RT @CapitalTrends: After #DrReddy, #Cipla, #SunPharma, #Lupin also hits #52weekhigh. For more such #stocks, visit at - https://t.co/Eayw0df…;neutral
1079;544080;2020-06-16 12:54:00+00:00;Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M;positive
73;903487;2020-07-14 09:35:08+00:00;ABG Sundal Collier - #TF Bank AB TF Bank - Loan loss level down 180bp q-o-q: PBLL in Q2’20 slightly lower than ABGSC and consensus Loan loss level came in at 370bp, down 180bp vs Q1’20 Share to outperform on loan loss relief https://t.co/grKEYWzpv9 #equity #stocks https://t.co/yXYhT8Jf0G;negative
688;596193;2020-06-20 05:55:09+00:00;"RT @IndexPulse: A huge collection of #StockMarket related books

Starting frm basics of #stocks, #candlesticks, #fundamentals, #technicals,…";neutral
608;339114;2020-05-28 17:44:43+00:00;RT @stockspastor: Have you ever been in a trade that moved $40 in 10 days?  $2 to $10 on option.  The same thing is about to happen on our…;neutral
1295;75519;2020-04-15 06:00:10+00:00;"#stocks back from the recovery room: https://t.co/6hvvlWwOdU 

Fair value: 57€
Fairly priced
Average yearly return: +27% https://t.co/npXwy7CHFR";positive
139;354223;2020-05-29 14:35:49+00:00;RT @Merck: Through collaboration with @EisaiUS, we’re exploring new options for patients living with #kidneycancer and those with #livercan…;positive
665;934688;2020-07-16 11:33:57+00:00;RT @RafKadian: #es_f @ 3200 lower stop to 3211.30 if stay short till 1 star support to zone1 #sp $spx #sp500 https://t.co/CoPkj6c4Lj;negative
